row,appid
11275,3197590
11276,3197600
11277,3197610
11278,3197680
11279,3197780
11280,3197890
11281,3198190
11282,3198210
11283,3198220
11284,3198230
11285,3198430
11286,3199280
11287,3198480
11288,3198490
11289,3198610
11290,3198630
11291,3198640
11292,3200030
11293,3199080
11294,3199120
11295,3199370
11296,3199500
11297,3199660
11298,3200090
11299,3200150
11300,3200160
11301,3200190
11302,3200290
11303,3200310
11304,3200690
11305,3200810
11306,3200960
11307,3200980
11308,3201000
11309,3201440
11310,3201450
11311,3202250
11312,3202310
11313,3202410
11314,3202660
11315,3202670
11316,3202770
11317,3203160
11318,3203170
11319,3203190
11320,3203440
11321,3203450
11322,3015840
11323,3203620
11324,3204770
11325,3204780
11326,3205530
11327,3205730
11328,3205980
11329,3206060
11330,3206080
11331,3206300
11332,3206340
11333,3206380
11334,3206390
11335,3206530
11336,3206550
11337,647940
11338,3207200
11339,3207210
11340,3207800
11341,3207820
11342,3207960
11343,3207980
11344,3208000
11345,3208040
11346,3208120
11347,3208130
11348,3208200
11349,3208230
11350,3208250
11351,3208260
11352,3208280
11353,3208290
11354,3208680
11355,3208440
11356,3208450
11357,3209560
11358,3208960
11359,3209130
11360,3209160
11361,3209180
11362,3021330
11363,3209770
11364,3209850
11365,3210260
11366,3210490
11367,3210710
11368,3211030
11369,3211180
11370,3211220
11371,3211390
11372,3211480
11373,3211620
11374,3211800
11375,3211810
11376,3211980
11377,3211990
11378,3212010
11379,3212580
11380,3212630
11381,3212640
11382,3212790
11383,3212820
11384,3213150
11385,3213390
11386,3213680
11387,3213890
11388,3213910
11389,3214270
11390,3214320
11391,3214330
11392,3214340
11393,3215230
11394,3215600
11395,3224810
11396,3216770
11397,3216790
11398,3216800
11399,3217720
11400,3217730
11401,3217760
11402,3217780
11403,3217880
11404,3217900
11405,3218090
11406,3218100
11407,3218190
11408,3218200
11409,3218230
11410,3218310
11411,3218760
11412,3218780
11413,3218790
11414,3218820
11415,3218870
11416,3219180
11417,3219190
11418,3219220
11419,3219250
11420,3219330
11421,3219390
11422,3219400
11423,3219430
11424,3219440
11425,3219720
11426,3219730
11427,3219750
11428,3219800
11429,3219820
11430,3220050
11431,3220060
11432,3220200
11433,3220260
11434,3220290
11435,3220430
11436,3220360
11437,3220380
11438,3030610
11439,3220410
11440,3220470
11441,3220490
11442,3220510
11443,3220790
11444,3220800
11445,3221320
11446,3221610
11447,3221730
11448,3222020
11449,3222250
11450,3222710
11451,3222830
11452,3222920
11453,1799370
11454,3223450
11455,2259620
11456,3223740
11457,3032120
11458,3223850
11459,3223890
11460,2259640
11461,3223960
11462,3224270
11463,3224280
11464,3224290
11465,3224610
11466,3224670
11467,3224680
11468,3224800
11469,3224850
11470,3224910
11471,3225320
11472,3225360
11473,3225370
11474,3225940
11475,3226450
11476,3226990
11477,3227040
11478,3227260
11479,3227580
11480,3227730
11481,3227750
11482,3227950
11483,3227960
11484,3228540
11485,3228550
11486,3228800
11487,3228880
11488,3228900
11489,3229020
11490,3229030
11491,3229260
11492,3229700
11493,3229710
11494,3229970
11495,3229980
11496,3229990
11497,3230430
11498,3230440
11499,3230540
11500,3230850
11501,3231190
11502,3231250
11503,3231260
11504,3231520
11505,3231550
11506,3231570
11507,3231840
11508,3232460
11509,3232480
11510,3232860
11511,3234100
11512,3234170
11513,3234570
11514,3234690
11515,3234850
11516,3234870
11517,3234930
11518,3234940
11519,3234970
11520,3234980
11521,3235130
11522,3235150
11523,3235180
11524,3235670
11525,3235690
11526,3235730
11527,3235740
11528,3235830
11529,3235910
11530,3236190
11531,3236350
11532,3236360
11533,3236500
11534,3236890
11535,3236920
11536,3237030
11537,3237420
11538,3237450
11539,3237470
11540,3237550
11541,3237640
11542,3237870
11543,3238190
11544,3238220
11545,3238300
11546,3238310
11547,3238420
11548,3238890
11549,3239360
11550,3239650
11551,3239710
11552,3239940
11553,3240300
11554,3240310
11555,3240570
11556,3240590
11557,3240620
11558,3241190
11559,3241210
11560,3241230
11561,3241250
11562,3241300
11563,3241420
11564,3241910
11565,3241940
11566,3242010
11567,3242730
11568,3242510
11569,3242880
11570,3243350
11571,3244320
11572,3243450
11573,3243490
11574,3244530
11575,3244990
11576,3245010
11577,3245110
11578,3245150
11579,3245650
11580,3246420
11581,3246430
11582,3246550
11583,3246600
11584,3246990
11585,3247130
11586,3247190
11587,3247200
11588,3247350
11589,3247390
11590,3247860
11591,3247910
11592,3248350
11593,3248360
11594,3248390
11595,3248900
11596,3248910
11597,3249210
11598,3249380
11599,3249420
11600,3249470
11601,3249730
11602,3249770
11603,3250080
11604,3250100
11605,3250410
11606,3250420
11607,3250670
11608,3251680
11609,3251910
11610,3251930
11611,3252750
11612,3252770
11613,3252790
11614,3252830
11615,3252930
11616,3253760
11617,3253920
11618,1828450
11619,3253930
11620,3254010
11621,3254020
11622,3254050
11623,3254140
11624,3254200
11625,3254380
11626,3254570
11627,3254800
11628,3255210
11629,3255310
11630,3255320
11631,3255810
11632,3255820
11633,3256050
11634,3255950
11635,3256080
11636,3256100
11637,3256280
11638,3256310
11639,3256410
11640,3256420
11641,3256450
11642,3256470
11643,3256610
11644,3070150
11645,2259690
11646,3256730
11647,3256740
11648,3256790
11649,3257100
11650,3257150
11651,3257210
11652,3257270
11653,3257560
11654,3257590
11655,3257650
11656,3257690
11657,3257720
11658,3257730
11659,3257780
11660,3257870
11661,3257970
11662,3258090
11663,3258250
11664,3258580
11665,3258590
11666,3269660
11667,3259110
11668,3259380
11669,3259390
11670,3259990
11671,3260000
11672,3260040
11673,3260090
11674,3260240
11675,3260310
11676,3260570
11677,3260730
11678,3260970
11679,3260990
11680,3434580
11681,3261200
11682,3261250
11683,3804750
11684,3261430
11685,3261440
11686,3261450
11687,3261780
11688,3262090
11689,3262100
11690,3262110
11691,3262120
11692,3262560
11693,3262660
11694,3262670
11695,3262700
11696,3262810
11697,3263000
11698,3263070
11699,3263400
11700,3263410
11701,3263440
11702,3263540
11703,3263640
11704,3263680
11705,3264020
11706,3264150
11707,3264300
11708,3264420
11709,3264440
11710,3264600
11711,3264610
11712,3264640
11713,3264700
11714,3264850
11715,3264870
11716,3264890
11717,3264920
11718,3264960
11719,3264980
11720,3265190
11721,3265410
11722,3265480
11723,3265490
11724,3265510
11725,3265960
11726,3266120
11727,3266330
11728,3086660
11729,3266900
11730,3267350
11731,3267590
11732,3267870
11733,3268020
11734,3268130
11735,3268150
11736,3268370
11737,3268460
11738,3268480
11739,3268510
11740,3268520
11741,3268690
11742,3268870
11743,3268900
11744,3268910
11745,3089390
11746,3269080
11747,3269430
11748,3270700
11749,3271360
11750,3271820
11751,3433600
11752,3433760
11753,3433800
11754,3433900
11755,3433920
11756,3434000
11757,3433960
11758,3434040
11759,2260100
11760,3434070
11761,3434160
11762,3434300
11763,3434370
11764,3434400
11765,3434700
11766,3434720
11767,3434870
11768,3435170
11769,3092530
11770,3435180
11771,3435580
11772,3435610
11773,3435630
11774,3435640
11775,3435690
11776,3435700
11777,3435710
11778,3435830
11779,3435840
11780,3435940
11781,3435980
11782,3436030
11783,3436050
11784,3436120
11785,3436130
11786,3436140
11787,3436150
11788,3436160
11789,3436170
11790,3436190
11791,3436220
11792,3436330
11793,3436370
11794,3436430
11795,3437220
11796,3437200
11797,3437210
11798,3437350
11799,3437690
11800,3437700
11801,3438110
11802,3438130
11803,3438510
11804,3438530
11805,3438550
11806,3438570
11807,3438790
11808,3438840
11809,3438870
11810,3438880
11811,3438920
11812,3438970
11813,3439410
11814,3272810
11815,3273040
11816,3273060
11817,3273260
11818,3273370
11819,3273380
11820,3273480
11821,3273620
11822,3273670
11823,3273680
11824,3273690
11825,3273700
11826,3273710
11827,3274000
11828,3273860
11829,3273880
11830,3273960
11831,3273980
11832,3274010
11833,3274040
11834,3274380
11835,3274560
11836,3299870
11837,3275040
11838,3275050
11839,3275060
11840,3275120
11841,3275130
11842,3245610
11843,3275200
11844,3275210
11845,3275220
11846,3275440
11847,3275460
11848,3276250
11849,3276260
11850,3276270
11851,3276280
11852,3276310
11853,3276560
11854,3276680
11855,3276690
11856,3276700
11857,3276730
11858,3276910
11859,3276920
11860,3276960
11861,3276970
11862,3277040
11863,3277170
11864,3277320
11865,3277390
11866,3277400
11867,3279270
11868,3277840
11869,3277860
11870,3277880
11871,3278170
11872,3278190
11873,3278260
11874,3278290
11875,3278860
11876,3133150
11877,3278900
11878,3279900
11879,3279400
11880,3279410
11881,3279830
11882,3310100
11883,3280490
11884,3280560
11885,3280590
11886,3280660
11887,3280990
11888,3280980
11889,3281250
11890,3281460
11891,3281490
11892,3281500
11893,3281550
11894,3281960
11895,3282490
11896,3282500
11897,3282650
11898,3283030
11899,3283170
11900,3283830
11901,3284120
11902,3284200
11903,3284800
11904,3284780
11905,3284790
11906,3284810
11907,3284860
11908,3285410
11909,3285430
11910,3286110
11911,3285960
11912,3286000
11913,3286010
11914,3286250
11915,3288350
11916,3286430
11917,3286440
11918,3286860
11919,3286910
11920,3287050
11921,3287200
11922,3287720
11923,3288430
11924,3288450
11925,3290090
11926,3290100
11927,3086680
11928,3290110
11929,3290120
11930,3290130
11931,3290150
11932,3290160
11933,3290180
11934,3147620
11935,3290210
11936,3290320
11937,2260650
11938,3290330
11939,3290380
11940,3290390
11941,3300800
11942,3291800
11943,3292470
11944,3292480
11945,3292500
11946,3292510
11947,3292760
11948,3292770
11949,3293060
11950,3293210
11951,3293230
11952,3293300
11953,3293350
11954,3293640
11955,3293750
11956,3293770
11957,3293960
11958,3294070
11959,3294130
11960,3294180
11961,3294500
11962,3294210
11963,3294970
11964,3295010
11965,3295340
11966,3295350
11967,3295420
11968,3295490
11969,3295530
11970,3295640
11971,3295690
11972,3295700
11973,3295710
11974,3295750
11975,3296010
11976,3296070
11977,3296530
11978,3296610
11979,3296630
11980,3297290
11981,3297310
11982,3297660
11983,3297670
11984,3297790
11985,3297900
11986,3298130
11987,3298140
11988,3298380
11989,3298410
11990,3298420
11991,3298560
11992,3298640
11993,3298650
11994,3298660
11995,3298760
11996,3299050
11997,3299080
11998,3151760
11999,3299100
12000,3299110
12001,3299140
12002,3299440
12003,3299450
12004,3299780
12005,3299820
12006,3299850
12007,3299960
12008,3299980
12009,3299990
12010,3300050
12011,3300060
12012,3300090
12013,3300140
12014,3300740
12015,3300760
12016,3301010
12017,3301040
12018,3301060
12019,3301080
12020,3301100
12021,3301280
12022,3301300
12023,3301310
12024,3301350
12025,3301370
12026,3301380
12027,3301400
12028,3301510
12029,3301610
12030,3301670
12031,3301730
12032,3301890
12033,3301900
12034,3301930
12035,3302080
12036,3302370
12037,3302410
12038,3302540
12039,3302570
12040,3302590
12041,3303720
12042,3302680
12043,3302710
12044,3156950
12045,3302740
12046,3302800
12047,3303400
12048,3303630
12049,3303640
12050,3303870
12051,3303890
12052,3303910
12053,3303920
12054,3304190
12055,3304110
12056,3304700
12057,3305110
12058,3305120
12059,3305310
12060,3305330
12061,3305630
12062,3305640
12063,3305690
12064,3305700
12065,3160090
12066,3305930
12067,3305940
12068,2261240
12069,3305970
12070,3306390
12071,3306940
12072,3306950
12073,3306960
12074,3306970
12075,3306990
12076,3307030
12077,3307050
12078,3307270
12079,3307390
12080,3307710
12081,3307750
12082,3307770
12083,3324060
12084,3308230
12085,3308240
12086,3308960
12087,3309130
12088,3309140
12089,3309250
12090,3309760
12091,3309850
12092,3309870
12093,3164260
12094,3310090
12095,3310160
12096,2261280
12097,3310230
12098,3310560
12099,3310570
12100,3310850
12101,3310870
12102,3310940
12103,3311470
12104,3312060
12105,3347960
12106,3312200
12107,3312620
12108,3312670
12109,3313580
12110,3313640
12111,3363680
12112,3314140
12113,3314190
12114,3314270
12115,3314300
12116,3315370
12117,3315390
12118,3315490
12119,3315700
12120,3315820
12121,3315830
12122,3315850
12123,3316080
12124,3316450
12125,3316500
12126,3316700
12127,3316930
12128,3316940
12129,3316960
12130,3316970
12131,3169700
12132,3366050
12133,3317390
12134,3317450
12135,3317460
12136,3317720
12137,3317730
12138,3317740
12139,3317850
12140,3170580
12141,3317920
12142,3317930
12143,2261290
12144,3318110
12145,3318140
12146,3318170
12147,3318190
12148,3318210
12149,3318500
12150,3318510
12151,3318720
12152,3318870
12153,3318910
12154,3319140
12155,3321410
12156,3319450
12157,3389540
12158,3319460
12159,3679100
12160,3679190
12161,3679210
12162,3679570
12163,3679740
12164,3679750
12165,3679760
12166,3680170
12167,3680230
12168,3680390
12169,3680410
12170,3680420
12171,3680450
12172,3680640
12173,3680650
12174,3680760
12175,3681110
12176,3681260
12177,3681550
12178,3681590
12179,3681650
12180,3681800
12181,3681810
12182,3682210
12183,3682520
12184,3682370
12185,3682500
12186,3682510
12187,3682740
12188,3682750
12189,3682850
12190,3682880
12191,3682900
12192,3682940
12193,3682950
12194,3683010
12195,3683030
12196,3683050
12197,3683510
12198,3683550
12199,3683570
12200,3684740
12201,3683680
12202,3683740
12203,3683750
12204,3683770
12205,3683800
12206,3683820
12207,3683860
12208,3683880
12209,3683920
12210,3683930
12211,3684080
12212,3684120
12213,3684320
12214,3684330
12215,3684370
12216,3684390
12217,3684430
12218,3684460
12219,3684480
12220,3684500
12221,3684540
12222,3684590
12223,3684600
12224,3684720
12225,3684760
12226,3684810
12227,3684850
12228,3685220
12229,3685230
12230,3685270
12231,3685280
12232,3685310
12233,3685340
12234,3685360
12235,3685370
12236,3685410
12237,2265870
12238,3685570
12239,3685900
12240,3685920
12241,3685940
12242,3686000
12243,3686070
12244,3686090
12245,3686990
12246,3089260
12247,3686390
12248,3686400
12249,3686460
12250,3686500
12251,3686510
12252,3686580
12253,3686600
12254,3686810
12255,3687110
12256,3687190
12257,3687340
12258,3687350
12259,3687360
12260,3687410
12261,3687470
12262,3687530
12263,3687560
12264,3687580
12265,2325440
12266,3687630
12267,3687810
12268,3687890
12269,3687940
12270,3687960
12271,3688040
12272,3688050
12273,3688080
12274,3688120
12275,3688210
12276,3688220
12277,3688470
12278,3688630
12279,3688780
12280,3689120
12281,3689140
12282,3689210
12283,3689220
12284,3689510
12285,3689530
12286,3689690
12287,3689700
12288,3689860
12289,3689890
12290,3691380
12291,3690030
12292,3690100
12293,3690170
12294,3690200
12295,3690220
12296,3690280
12297,3690400
12298,3690450
12299,3690460
12300,3003880
12301,3690470
12302,3690490
12303,3690510
12304,3690560
12305,3690570
12306,3690610
12307,3690620
12308,3690630
12309,1139130
12310,3690690
12311,3690870
12312,3691180
12313,3691190
12314,3691210
12315,3691400
12316,3691420
12317,3691430
12318,3691460
12319,3691520
12320,3691530
12321,2265950
12322,3691670
12323,3691780
12324,3691910
12325,3691920
12326,3691950
12327,3692020
12328,3692030
12329,3692260
12330,3692300
12331,3692360
12332,3692400
12333,3693370
12334,3692620
12335,3692680
12336,3692720
12337,3692730
12338,3692740
12339,3692770
12340,3692780
12341,3692970
12342,3692980
12343,3693000
12344,3693190
12345,3693450
12346,3693480
12347,3693510
12348,3693530
12349,3693590
12350,3693900
12351,3694020
12352,3694110
12353,3694230
12354,3694240
12355,3694350
12356,2325570
12357,3694600
12358,3694620
12359,3694720
12360,3695350
12361,3554650
12362,3694980
12363,3695010
12364,3695190
12365,3695290
12366,3695310
12367,3695390
12368,3695440
12369,3695480
12370,3695630
12371,3695950
12372,3696110
12373,3696140
12374,3696700
12375,3696710
12376,3697140
12377,3697190
12378,3697200
12379,3697220
12380,3697230
12381,3697380
12382,3697350
12383,3697370
12384,3697390
12385,3697560
12386,3697650
12387,3697780
12388,3698140
12389,3698150
12390,3698370
12391,3698510
12392,3698600
12393,3698820
12394,3698900
12395,3699720
12396,3699780
12397,3699810
12398,3699860
12399,3699910
12400,3699920
12401,3700100
12402,3700110
12403,3700130
12404,2266020
12405,3700140
12406,3700740
12407,3700750
12408,3700760
12409,3700850
12410,3700890
12411,3700950
12412,3700980
12413,3701010
12414,3701090
12415,3701140
12416,3701160
12417,3701250
12418,3701830
12419,3706620
12420,3701910
12421,3701990
12422,3702100
12423,3702120
12424,3702140
12425,3702160
12426,3702370
12427,3702380
12428,3702450
12429,3702920
12430,3703380
12431,3703030
12432,3703200
12433,3703520
12434,3703660
12435,3703740
12436,3704000
12437,3704010
12438,3704020
12439,3704070
12440,3704080
12441,3704100
12442,3704110
12443,3704130
12444,3704170
12445,3704220
12446,3704290
12447,3704300
12448,3704340
12449,3704930
12450,3704670
12451,3704790
12452,3704800
12453,3704870
12454,3704880
12455,3704900
12456,3704910
12457,3705150
12458,3705720
12459,3705770
12460,3705780
12461,3705900
12462,3705950
12463,3705980
12464,3706130
12465,3706150
12466,3706190
12467,3706400
12468,3706410
12469,3706480
12470,3706500
12471,3706580
12472,3706590
12473,3706600
12474,3706640
12475,3706810
12476,3706820
12477,3706860
12478,3707010
12479,3707020
12480,3707050
12481,3707810
12482,3708000
12483,3708050
12484,3708060
12485,3708070
12486,3708110
12487,3708530
12488,2157440
12489,3708640
12490,3708660
12491,3709040
12492,3709080
12493,3709100
12494,3709130
12495,3709140
12496,3709160
12497,3709170
12498,3709180
12499,3709230
12500,3709240
12501,3709320
12502,3709570
12503,3709580
12504,3709640
12505,3709810
12506,3709830
12507,3709850
12508,3709870
12509,3710230
12510,3710600
12511,3710800
12512,3710830
12513,3710840
12514,3710860
12515,3711060
12516,3711090
12517,3711100
12518,3711170
12519,3711180
12520,3711230
12521,3711240
12522,3711530
12523,3711540
12524,3711590
12525,3712170
12526,3712340
12527,3712390
12528,3712430
12529,3712480
12530,3712490
12531,3712680
12532,3712710
12533,3712750
12534,3712780
12535,3712860
12536,3713000
12537,3713230
12538,3713250
12539,3713260
12540,3713270
12541,3713290
12542,3713300
